full_name,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15
Bessel 92,0.0,0.0,0.0,0.0001868460388639761,0.0,0.00016998130205677376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bessera 93,0.0,0.0,0.0,0.0,0.0008183306055646482,0.00016998130205677376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bestrum 94,0.0,0.0,0.0,0.0,0.011456628477905073,0.0003399626041135475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bethany 95,0.0,0.0,0.010765842916564718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Betsy 97,0.00014405070584845865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Betty Musgrave Blake 98,0.0023048112935753384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bill Duff 99,0.003457216940363008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binness 100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008233532934131737
Birsan 101,0.0,0.0,0.0,0.0,0.0,0.0003399626041135475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Birto 102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003445305770887166,0.0,0.0,0.0,0.0,0.0,0.0
Blesserel 103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004418912947414936,0.0
Bloors 104,0.0,0.0,0.0,0.0,0.0,0.0015298317185109638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Jorgensen 106,0.0002881014116969173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Jepson 105,0.0011524056467876692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bonna 107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014729709824716454,0.0
Bonz 108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005824111822947001,0.004087699739873653,0.0,0.0,0.0
Boranda 109,0.0,0.0,0.0,0.0001868460388639761,0.0,0.00016998130205677376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borel 110,0.0,0.0,0.0,0.0,0.0,0.0010198878123406426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
