full_name,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15
Thella 1036.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.9905660377358491,0.0031446540880503146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Varney 914.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vander 913.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trume 898.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ted Tubberman Tubbermann 864.0,0.9333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
Tarathel 859.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.8604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Talpan 857.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T’ron 850.0,0.0,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.16083916083916083,0.6888111888111889,0.0,0.0,0.05944055944055944,0.06993006993006994,0.006993006993006993,0.0
T’kul 840.0,0.0,0.0,0.0,0.0,0.0,0.13194444444444445,0.0,0.0,0.4305555555555556,0.0,0.0,0.027777777777777776,0.4097222222222222,0.0,0.0
Stev Kimmer 829.0,0.8555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14444444444444443
S’loner 787.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Runel 779.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robinton Rob Robie 772.0,0.0,0.013325772611284377,0.0,0.0,0.0,0.06010774028919762,0.4978735469237312,0.015310462149135243,0.05840657782818259,0.009639920612418485,0.04394669690955486,0.02863623476041962,0.1295718741139779,0.13382478026651545,0.009356393535582649
Petiron 738.0,0.0,0.006772009029345372,0.0,0.0,0.0,0.0,0.6749435665914221,0.0,0.0,0.16930022573363432,0.1489841986455982,0.0,0.0,0.0,0.0
Norman 701.0,0.0,0.0,0.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meron 671.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.09523809523809523,0.47959183673469385,0.0,0.003401360544217687,0.3673469387755102,0.027210884353741496,0.003401360544217687,0.0
Matsen 663.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Galliani 660.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maidir 653.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M’odon 641.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L’mal 608.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kale 589.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K’dall 580.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
